true_label,pred_label,text_length,text_processed,component_name,product_name,confidence
normal,minor,75,poor svg performance useragent macintosh intel mac rv identifier macintosh intel mac rv svg performance pretty slow xhtml document httpwarsimulatorappspotcomstaticwarsimxhtml run quite good safari opera however performance reduce dramatically go httpwarsimulatorappspotcomstaticwarsimxhtml hover cell cell hover highlight cell select play around orange button top right change height terrain button top leave function yet actual hovering cell sometimes stall second top left button take significant time update view work least fast release opera safari reference fast work,SVG,CORE,0.2499541593928228
normal,major,49,extension install chrome registration fail useragent rvb identifier rvb extension install chrome registration fail install extension bad path filenamejar package locale skin installrdf actual accept chrome registration fail alert em show extension properly instal accept chrome registration fail alert extension silently uninstalled load browser much usable display buggy alert,Add-ons Manager,TOOLKIT,0.24789703071639527
critical,normal,21,nsibookmarksserviceidl incorrectly modify mozillabranch patch bug change nsibookmarksservice branch worse without change iid case could leave property return error getter call,Bookmarks & History,FIREFOX,0.2884658551802555
major,trivial,26,overflown content render black background useragent rvb identifier rvb scroll visible content element overflowauto show content black blackground color bug might bug one fix suggest one,Web Painting,CORE,0.2564458263412401
normal,trivial,30,addressingwidget appear sunken button useragent rva identifier rva addressingwidget contain listbox bcc like appear like button anymore sunken text field lead drop button addressingwidget look button arrow old ie old,Composition,MAILNEWS_CORE,0.27961672040915425
normal,trivial,36,accent text copy chimera paste correctly another application helper useragent macintosh ppc mac rv buildid chimera find pb accent french copy text entourage word go letter like arial default font go web copy text paste application,General,CAMINO_GRAVEYARD,0.26231025730489316
major,critical,23,need nsapp run stack run cocoa make sure run nsapp run beneath u stack josh weird crash otherwise attempt log http site authentication,Widget: Cocoa,CORE,0.5073575142435207
normal,trivial,16,domfocusindomfocusout work properly useragent rv identifier rv domfocusin domfocusout event catch value change form control trap,XForms,CORE_GRAVEYARD,0.2202559817508342
critical,normal,29,need embed player airmozillacom sorry late notice suck need airmozillacom update player change replace bust layout please comment delete content right player bit start welcome air internet multimedia presence,WebOps: Other,INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD,0.2595746271963565
normal,trivial,54,rfe linethrough delete imap message patch useragent linux rv debian identifier linux rv debian hello easyuiimprovements dept patch standard theme make mailnews list delete imap message strike nicely outlook express way experience prove easy miss tiny red square small icon struck style look dirty enough invite user expunge mailbox upcoming rfe expunge button toolbar,MailNews: Message Display,SEAMONKEY,0.29658998490413807
normal,trivial,29,inputtypebooleanxfvalue effect miss classxfvalue xbl useragent rv identifier rv attempt style checkbox value ie inputtypeboolean xfvalue effect seaching xbl input control ie inputxhtmlxml class attr input control reason ommited,XForms,CORE_GRAVEYARD,0.2937688601390235
critical,major,86,lockup select right leave remote bit truecolor server useragent linux ienus rv identifier linux rvb url select mouse right leave hp deskjet link copypaste link reach middle deskject work lockup wm move inside ghost image lock cant create remote wait forever server computer run cpu kill term effect kill kill local problem pc run mightly ix slackware linux server suse sun ultra run bit truecolor run color apps pseudocolor gtk apps run static color url select hp deskject right leave start near near middle deskjet lock,XUL,CORE,0.31227449845890903
normal,blocker,25,need write release note calendar release track bug release note calendar release issue bug need cover release note please mention bug track via relnote keyword,Website,CALENDAR,0.40414384980202955
major,normal,12,findprimaryframefor might float firstletter bug sure whether worth fix definitely way track,Layout,CORE,0.3741471551822201
normal,trivial,29,update profile info author nitpick mod theme useragent win rv identifier win rv update profile info thomas berg author nitpick mod theme httpupdatemozillaorgthemesauthorprofilesphpidcategory information update homepage httptbergnetgphppagemozilla email thunderbirdtbergnet,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,0.24539197851888553
major,normal,23,cvsmirrormo bust cvs pserveranonymouscvsmirrormozillaorgcvsroot co browserconfigversiontxt cv checkout abort unrecognized auth response cvsmirrormozillaorg cv error load share library libcryptoso cannot share object directory,Server Operations,MOZILLA.ORG_GRAVEYARD,0.2979317341796932
normal,trivial,55,optionally enable unprompted ntlm authentication useragent linux rv firebird identifier linux rv firebird able optionally authenticate ntlm server without prompt user username password dialog box instead retrieve data client similarly internet explorer give security issue surround limited way either default occur set ip range similar method would enable seamless logins popular technique enclose intranet environment,Networking: HTTP,CORE,0.24121411492457084
normal,major,46,vmilt side menu wwwvmilt expand documentall useragent linux rv debian identifier linux rv debian side menu wwwvmilt expand twice label plus go wwwvmilt twice side menu aktualijos plus sign nothing happen actual nothing happen side menu item expand submenu appear plus transform minus work correctly konqueror,Other,TECH_EVANGELISM_GRAVEYARD,0.32197270311017934
normal,major,83,jsonparse support reviver argument define spec useragent macintosh intel mac de rvb firefoxb ubiquity identifier macintosh intel mac de rvb firefoxb ubiquity spec jsonparse function define httpwikiecmascriptorgdokuphpidesjsonsupport link httpsdevelopermozillaorgenjsonjsoncainfirefox provide second parameter allow modify parse feature also implement immensely popular jsonjs jsonorg reference implementation spec execute piece javascript ff var function key value ifkey return else return value alertjsonparse ac fa actual alert alerted execute code browser without native json support load jsonjs execute code ie beta also native json support yield correct,JavaScript Engine,CORE,0.24363879707855957
normal,minor,69,patch add restore minimized functionality jsapi useragent opera en presto version identifier patch extend prisms javascript api restorewindow function restore minimized effect minimize prism application minimize tray possibility wake patch remedy particularly useful callbackenabled notification post patch soon application give user instance notification message user restore large notification text instead small tray icon test add follow code application run prism patch minimize right start restore second later windowsettimeoutfunction windowplatformrestorewindow,Prism,MOZILLA_LABS,0.2461548410175133
normal,trivial,43,ctrlq could belong web app instead prism useragent rv identifier prism web apps issue ctrlq could belong focused web app understand mean ctrlq quit web app quit prism two web apps press ctrlq actual web apps one web app could leave one running,Prism,MOZILLA_LABS,0.2558808546245656
normal,major,41,day event print top useragent pl rv identifier rvapre calendara bug verify display problem still exist print create event set time create second event date mark day print monthly weekly view actual day event print first day event print top bug,Printing,CALENDAR,0.23270624051966263
normal,major,28,play embed wav music work useragent rv identifier httpwwwmeernetdougtminimoceminimocezip webpage embed tag playing music play anything even show message create embed tag actual nothing happen blank music playing,General,MINIMO_GRAVEYARD,0.3368534321601902
normal,critical,13,geckobased thumbnailing tabspos since plugins seem like move need thumbnail level prevent crash,Tabbed Browsing,CAMINO_GRAVEYARD,0.44156558108933736
normal,critical,15,cant search crash whose url contains substring would nice could search part url entire thing,Webapp,SOCORRO,0.41266401021562354
major,normal,22,call bzaltercolumn fk reference column lose reference status bzschema unless reference hash include affect call bzalterschema overwrite reference section explicitly include call,Database,BUGZILLA,0.3367418843327319
normal,major,84,make flag show view attachment list useragent linux rva firebird identifier linux rva firebird field view attachment seem blank fourth field second row attachment next attachment date code template attachmentshowmultiplehtmltmpl would seem indicate attachment status whatever relate flag would also seem var fill field never give value attachmentcgi either particular bit interface broken need fix idea remove probably good rip thing find bug attachment select view observe blank field actual field seem blank either field display attachment statuses none attachment statuses version bz tip,Attachments & Requests,BUGZILLA,0.2655441464169554
normal,major,226,sslrequirecertificate semantic trouble ssl documentation recommend server wish require ssl certbased client authentication set sslrequirecertificate prfalse check presence cert ssl socket handshake complete eg client request deny request time cert absent there problem implementation sslrequirecertificate problem occur ssl client previously establish ssl session server one include client authentication expire client connects server sslrequirecertificate prfalse ssl code simply restart exist ssl session full ssl handshake user cert request client client repeatedly receive whatever error message server send back client auth absent situation sslrequirecertificate prtrue ssl refuse restart old ssl session instead force full ssl handshake request client authentication client cert ssl library terminate handshake tcp connection allow server send back well error message behavior ssl documentation recommend need another set sslrequirecertificate one behave partly like prtrue refuse restart old ssl session client auth also behave partly like prfalse allows ssl handshake continue terminate tcp connection client fail provide client auth think couple way implement one change behavior ssl sslrequirecertificate prfalse behaves describe preceeding paragraph change would assume server request ssl client auth really go require go allow operation return error message proceed without client cert another create value sslrequirecertificate neither prfalse prtrue actually already exist one undocumented value sslrequirecertificate set prbool behaves prtrue first handshake tcp connection behaves like prfalse subsequent handshake one could propose value prbool behavior describe comment choice invite soon attach patch implement proposal,Libraries,NSS,0.2988458668556245
trivial,normal,18,request approval three small spell correction basque language eu request approval three small spell correction basque language eu,Other,MOZILLA_LOCALIZATIONS,0.3879422916542978
trivial,normal,24,nonsubscribable folder subscribe ui gray subscribe checkbox hidden imap folder subscribable select check box subscribe check checkbox theres feedback ui feedback front nonsubscribable folder,MailNews: Message Display,SEAMONKEY,0.37360428344541274
trivial,normal,49,fix inability edit keywords folder outline view allow folder keywords keyword field folder view info panel disable right tab loop still add keyword watch discard leave field disable field entirely maybe make label grey time actually support keywords folderstab group ever think bug cant find block bug nib change,Bookmarks,CAMINO_GRAVEYARD,0.3187045076014188
normal,major,195,fix reflow function nspresshell system four different way enter frame reflow include three almost identical completely ridiculous one path reflow frame insert content path deal special case initialreflow bad assumes root content node call break example bug thing need move elsewhere might need sort replace call initialreflow propose change general reflows go processreflowcommands follow change need make reflows go processreflowcommands fix initialreflow root frame viewport construct upon initialization presshell frame constructor deal special frame construction handle need insertingremoving root content document frame constructor notify presshell create root scroll frame presshell register appropriate listener content notification suppress initial reflow reflow request suppress initial reflow frame constructor notify presshell first time costructs nonroot frame presshell start paint suppression timer content sink notify presshell point document load nsdocumentviewer unconditionally setvisiblearea already root content node nspresshellinit force frame construction occur replace initialreflow method start paint suppression timer essentially idea initial reflow special case since there nothing make fundamentally different reflow part bit complicate think significantly well fix resizereflow resizereflow simply set size viewport prescontext set resize reflow notification root frame possibly flush reflow fix stylechangereflow stylechangereflow simply sets style change notification root frame possibly flush reflow patch yet thought,Layout,CORE,0.2707179003846749
minor,normal,36,alttab fail switch menu gain focus neilparkwaycccouk say bug alttab sequence switch also active menu either press esc switcher active press alttab altshifttab press lot alttabs contrast bug winonly also apply show switcher even fast alttab,User events and focus handling,CORE,0.334164189305318
critical,normal,25,create mozillaaccessibility newsgroup please create newsgroupmailing list pair mozillaaccessibility aaron do need give one description newsgroup server description newsgroup list httpmozillaorgcommunityhtml description community short paragraph,Server Operations,MOZILLA.ORG_GRAVEYARD,0.31441303190281134
major,normal,32,download via ftp proceed often unable download via ftp url nothing happen anymore error kind appear throbber throb forever download wget reproduciable sometimes download work ftp server dependent bug different ftp server,Networking: FTP,CORE,0.2713072709471225
major,normal,15,amo test cross stream mention bug notice another bug run test real data thats good,Admin/Editor Tools,ADDONS.MOZILLA.ORG_GRAVEYARD,0.3203885200972864
normal,trivial,57,scriptable iface inherit noscript iface throw error xpidl print warn whenever scriptable interface inherits nonscriptable interface three run imgidecoderobserveridl warn imgidecoderobserver scriptable inherits nonscriptable interface imgicontainerobserver nsiscriptsecuritymanageridl warn nsiscriptsecuritymanager scriptable inherits nonscriptable interface nsixpcsecuritymanager nsiwindowcreatoridl warning nsiwindowcreator scriptable inherits nonscriptable interface nsiwindowcreator since scriptable interface inherit nonscriptable interface make much sense bz suggest warn turn hard error,XPCOM,CORE,0.270103038127573
normal,major,77,spell check disabled indent text html composition useragent rvbpre seamonkeybpre identifier rvbpre seamonkeybpre speel check work fine compose email html however whole paragraph indent right text indent move right spellchecker become inoperative paragraph move back left text indent move leave spellchecking work start compose email typo spellchecking underline red typo move paragraph right indent text red underlining disappear move back leave paragraph red underlining reappear spellchecking work whatever text position mail composing test behavior sm linux platform,Spelling checker,CORE,0.3080601309431326
normal,minor,83,change several bug cause extraneous message apache log useragent linux galeon identifier linux galeon change several bug eg add comment message generate like follow processbugcgi uninitialized value pattern match globalspl uninitialized value string eq varwwwhtmlbugzillacvsprocessbugcgi appear processbugcgi formcomponentid set getcomponentid even formcomponent equal dontchange cause undef loop follow assignment call checkcanchangefield message give first message globalspl product also set dontchange query list bug goto change several bug add comment bug actual message apache errorlog processbugcgi uninitialized value pattern match globalspl message generate errorlog,Creating/Changing Bugs,BUGZILLA,0.33539843383748774
critical,major,41,accept certificate unknown authority cause firebird hang useragent rva firebird identifier rva firebird fails fudge user agent string cause revert word go site certificate unknown authority accept certificate actual browser hang throbber throbs endlessly icon go hourglass never come back displayed,Security,CORE,0.23657835413699252
normal,trivial,24,theinquirernet cant view identified binary executable useragent identifier linux rv go httpwwwtheinquirernetinquirerrss popup dialog tell binary executable action save inquirerrss seem ok go httpwwwtheinquirernetinquirerrss,English Other,TECH_EVANGELISM_GRAVEYARD,0.2556500837748784
critical,normal,21,lab blog individual post blank example httplabsmozillacomtestpilotthefirsttestpilotdatavisualizations httplabsmozillacomweaveweavereleased httplabsmozillacomubiquitywelcometothenewubiquityweblog main lab blog appear ok might project blog sure something theme change,mozillalabs.com,WEBSITES,0.35870909934124046
critical,normal,88,linux alarm late internal time wrong resume sleep suspend hibernation mode lightning linux rv seamonkey since one lightning update think notice alarm popups often appear late lightning indicator red bar alarm appear late time lightning keep internally often lag behind real time specialty setup may laptop frequently suspend wake software clock system correct take lightning least minute sometimes half hour notice wrong wake laptop morning system time clock show may lightning red may type set test event alarm minute alarm still show red indicator still bite alarm unacceptable,Alarms,CALENDAR,0.2599898283653304
trivial,normal,16,comment wrong comment read button construction however code say else atag nsxulatomsautorepeatbutton also probably change autorepeatbutton,Layout,CORE,0.3442942624696537
major,normal,40,fixrctrlmiddleclick body selection send referer major privacysecurity correctness issue load slashdot one tab select link another application ctrlmiddleclick load link tab slashdot block show situation feed site private urls situation feed site bogus referer data corrupt linksin data confuse linux,UI Design,SEAMONKEY,0.3383557120517423
normal,major,77,regexp match error j engine helper useragent linux buildid match property string object javascript erroneus match inside bookmarklet create bookmarklet paste javascript code bookmark bookmark execute bookmarklet must javascript turned code alert box illustrate way string match regexp actual alert box say aabb bb bb bb say netscape aabb aabb aa bb jacascript code bookmarklet javascriptstringaabb regexpazdw stringmatchregexp alertstring regexp suppose break string optional part end letter number letter note seem work match first part regexp aa,JavaScript Engine,CORE,0.3268307236413235
minor,normal,102,bayes trait analysis keyword header bias evaluation bayesian filter tokenizer header set mailnews keywords header cause strange feedback effect particularly case apply soft tag since existance keyword obviously strong indicator soft tag header whether header present strong effect calculate trait match percent cause afterthefact trait bayesian percentage calculation differ dramatically case case filter apply normal message reciept confuse actually bad common time train keyword apply correct false positive case presence keyword message antiindicator need keyword cause oscillation value keyword remove present place absent subsequent afterthefact calculation need decide whether hardwire tokenizer ignore header set mailnews implement sort interface allow extension manipulate tokenizer,Filters,MAILNEWS_CORE,0.35060974899565595
normal,major,76,thread appear disappear useragent rva identifier rva view thread unread set press goto next message press delete delete message thread disappears mail list body next message thread show press go next message thread thread show list message problem occur view thread unread set press goto next message press delete delete message actual thread disappears mail list body next message thread show press go next message thread thread show list message thread list remain visible problem occur,MailNews: Message Display,SEAMONKEY,0.29849692274570566
normal,major,94,text box ignore keyboard url external app useragent macintosh ppc mac macho rv identifier macintosh ppc mac macho rv run minimize url another application eg apple mail active tab display correct url text box ignore entry include search tool text field text box url must minimize observe bug minimize apple mail find email link link bring back normal type textbox actual textbox cannot make active matter whether box webpage toolbar search tool example active cant type text textbox one browser minimize active last accessed affect tab affect able activate textbox enter text observe since,Widget: Mac,CORE_GRAVEYARD,0.35652661920817785
normal,minor,48,alarm preference percalendar basis useragent win rv identifier win rv would like option publish calendar without publish alarm way share calender people view alarm popups usefull business enviroment people occasionally need chech eachothers calender option would also usefull workaround bug httpbugzillamozillaorgshowbugcgiid ask alarm acknowledgement everytime refresh remote calendar,Preferences,CALENDAR,0.27093938352452684
normal,major,64,msvcrdll msvcpdll instal default prevent eudora run useragent svse rv identifier eudora start eudora installation error box tell mention summary cant find folder connect eudora seem remember problem occur upgraded eudora due lack administrative right side however warn readme privilege need install program warn installer installing eudora would grateful feedback error due lack administrative right install eudora real bug former perhaps note add readme,Installer,PENELOPE_GRAVEYARD,0.21605297288838698
critical,normal,20,commcentral pull venkman hg rather cvs summary repo httphgmozillaorgvenkman let know problem straightforward cv import work properly afaict never know,Build Config,MAILNEWS_CORE,0.3271858177697978
trivial,major,42,literal array initializers instead kitsemicolonsplit useragent linux de rv ubuntu hardy identifier rhino orgmozillajavascriptkitsemicolonsplit order split string string array initialization error constructor standard java package guess go back time java support literal array initializers although sure seem java language specification already httpjavasuncomdocsbooksjlsfirsteditionhtmldochtml,Core,RHINO_GRAVEYARD,0.23818934009324558
major,normal,39,request requesteeless flag update spuriously flags request state update spuriously whenever someone change bugattachment request put log account make request say approval reload showbug approval log account make change bug commit reload showbug approval similarly attachmentcgis edit screen patch,Creating/Changing Bugs,BUGZILLA,0.26908187983324877
blocker,normal,37,cant push server whalesrc gal hg push sshagalmozillacomhgmozillaorgtry push sshagalmozillacomhgmozillaorgtry search change remote add changesets remote add manifest remote add change remote transaction abort remote rollback complete remote abort permission deny repohgmozillatryhgstoredatajssrcjsobjcppi abort unexpected response empty string,RelOps: General,INFRASTRUCTURE_&_OPERATIONS,0.35236166341440167
minor,normal,71,userlist etc auto update rezizing sidebar helper useragent win rv buildid userlist sidebar panel shorten long usernames add name fit de sidebar width resize sidebar ie make wide usernames automatically redraw less nicknames shortend add url resize sidebar approx cm wide usernames moznet tab sidebar auto redraw do mozillazine tab userlist redrawn shorten username add resize wider sidebar automatic redraw actual auto redraw userlist userlist auto redraw redisplay shorten usernames width,XUL,CORE,0.2358604209103924
major,trivial,39,select text light color light background white backgroundcolor selection useragent rvb identifier rvb select piece text light color specify csson light background selection color white select piece light colour text light background actual darkblue white selection white darkblue selection,Selection,CORE,0.24441803271619014
normal,trivial,14,wrong importlibsuffix mingw useragent linux rv identifier importlibsuffix mingw import library name form liba,General,FIREFOX_BUILD_SYSTEM,0.28165843476176994
minor,normal,8,clean include cocoa nstoolkit clean include cocoa nstoolkit,Widget: Cocoa,CORE,0.3837590443440546
major,minor,71,event calendar color blue useragent macintosh ppc mac macho rv identifier thunderbird version light color cod calendar work event blue calendar name list black blue bg select colored event border dark sade color event light shade event light red dark red border create multiple event calendar wit different color actual event blue darker blue border event light red dark red border select light red border event dark red white text osx,Internal Components,CALENDAR,0.2897160123104442
normal,major,28,vhdlonlinede form work helper useragent linux rvrc buildid form work press submit httpwwwvhdlonlinedetbgenenttbhtm fill anything work work netscape konqueror go website enter anything text box press submit actual,German,TECH_EVANGELISM_GRAVEYARD,0.3197416857336657
normal,trivial,19,nederlandgaatdigitaalnl render useragent linux rv identifier linux rv display javascript include look like commentproblem think comment end goto httpwwwnederlandgaatdigitaalnl,Dutch,TECH_EVANGELISM_GRAVEYARD,0.27564385986999645
normal,major,132,printerrupt interrupt prtransmitfile prblockinterrupt effect useragent linux rv iceweasel debianetch identifier summary say worker thread master thread server application worker thread praccept immediately call prblockinterrupt serve request full completion serve request call prunblockinterrupt interrupt worker thread issue printerrupt worker block praccept bug worker printerrupt also interrupts worker prtransmitfile master send interrupt signal worker thread master thread block sent printerrupt master thread block sent printerrupt master thread block sent printerrupt master thread block sent printerrupt master thread block sent printerrupt master join worker thread oops prtransmitfile docat operation interrupt another thread thread shut oops prtransmitfile docat operation interrupt another thread thread shut master thread successfully join oops prtransmitfile docat operation interrupt another thread thread shut oops prtransmitfile docat operation interrupt another thread thread shut oops prtransmitfile docat operation interrupt another thread thread shut,NSPR,NSPR,0.2392928705986429
major,normal,73,instanceof event dom object break throw instead return false start write something suppose analyze object write function analyzeo instanceof event return something return call analyzetestcase analyze return test actual code slightly complicate actual error uncaught exception null another example venkman string instanceof node catch exception null bug nah none primitive work eww even work timeless happen dom class seem node one element dom object instanceof dom type hasinstance code dom whatever assign directly,DOM: Core & HTML,CORE,0.2753540117414322
blocker,normal,76,add support custom cooky cache header add support custom header cookie name involve two make session name configurable disable autostart session accomplish tikisetupbasephp though mean turn dependent hardcoded phpsessid cookie along basic session handler need refactored assume preexist session look reimplementing session libs trick chickenegg problem since want nondefault cookie name ns rule cant app autosetting cookie simultaneously pass cache header need separate behavior consistent predictable proxy cache eta thurs affect performance couple reason block bug,General,SUPPORT.MOZILLA.ORG,0.3185633997210494
normal,major,271,implement interprocess communication ipc protozilla mozillas interaction external program limit launch helper application handle certain mime type protocol even feature fully implement yet bug oneway interaction detach process create however process interact back would nice extend necko execute attach process write standard input read standard output either anonymous pipe tcp socket pair would facilitate follow write external protocol handler return html type mime content back display browser client side cgi execute arbitrary program javascript xpconnect capture output command string similar backtick feature find many shell feature add general protocol handler capability support registration uri scheme bug nspr already support attach anonymous pipe tcp socket pair process capture stdinstdout however ipc implementation must also allow asynchronous io interact process able run program without block ui thread work cxpcom ipc implementation already available part external protozilla project httpprotozillamozdevorg bug simply request author code incorporate cv tree unless someone come alternative ipc implementation browse ipc code directly follow link httpmozdevorglxrsourceprotozillapipellabase three possible location code could incorporate necko xpcom mozillaextensionsipc since first two location would require module owner approval extensive review short term may better import mozillaextensionsipc let bake even mozillaorg approves extension code still need review superreviewed course approve important extension normally enable default compilation otherwise much benefit part code base code issue interaction module code selfcontained affect start ipc feature security think security issue associate add ipc feature since quite similar nsifilespawn method already allow xpconnect execute arbitrary program protozilla security issue associate special url address bug affect ipc component protozilla thread ownership model code write someone limit understanding necko url load process work blame poor nonexistent documentation important code review necko expert,Networking,CORE,0.2478444601994233
major,normal,44,clone crazyhorse patrocles adjust vi permission bug like clone crazyhorse stagingcrazyhorse patrocles stagingpatrocles attempt vi client clone wizard insufficient privilege message select vm host cluster could please adjust permission clone go latter route sata disk fine vms run feel free shut guest ready clone,Server Operations,MOZILLA.ORG_GRAVEYARD,0.3114880466623184
trivial,normal,34,warn return foo differs level direction int microsoft bit cc optimize compiler version copyright microsoft corporation right reserve rmozillajssrcjsparsec warn return jsparsenode differs level direction int rmozillajssrcjsregexpc warn return rematchstate differs level indirection int,JavaScript Engine,CORE,0.32086212579800283
normal,major,62,mail server append usernames password dialog imap say instead onat useragent rv identifier rv user name form askink passwd say pop imap error enter password fail pop ok say enter password imap bug say enter password run internally username form log account actual sortcut version append blank space teh user name internally truncate login go username ws w internally truncate version rv,Networking: IMAP,MAILNEWS_CORE,0.30713775970787377
major,normal,38,memory error bergetstringalberbvfree malloc do allocate bv lber error encounter berskiptag due bad malicious client bvbvval set random value berbvfree free bv may call free uninitialized value badness ensues think proper fix bergetstringal set bvbvval null bvbvlen malloc,LDAP C SDK,DIRECTORY,0.3191892285009082
minor,trivial,21,replace deprecate preventbubble mozillabranch run sunbird mozillabranch follow warn warn eventcommand preventbubble deprecate wc standard stoppropagation instead seem caused toolkitcontentwidgetstextboxxml httpbonsaimozillaorgcvsblamecgifilemozillatoolkitcontentwidgetstextboxxmlrevmark,XUL Widgets,TOOLKIT,0.3194216617019806
minor,normal,61,cooky refactor prompt helper belongs nscookieservicesetcookieinternal extra cookielist traversal thats necessary case need find whether site set cooky previously order pas info prompt code display user user prompt set cooky pref turned cycle waste patch come push code nscookiepermissioncansetcookie execute necessary consequence nscookieservicefindcookiesfromhost must expose publicly do via nsicookiemanager code check cookie already expire prompt user case ugly wish could kill,Networking: Cookies,CORE,0.3722564370134133
normal,blocker,9,bump marionetteclient version bump release desktop bg client fix,Marionette,TESTING,0.3276408251023439
normal,major,66,combo box select environment show environment instead active one useragent engb rv identifier testopia user creates test run clone exist one environment combo box show active environment instead show environment regardless whether active run choose test plan submit environment combo box actual drop menu appear list every environment drop menu appear list active environment fix probably along bug exact issue instead environments experience problem clone run,Test Runs,TESTOPIA,0.29585083866705875
minor,normal,4,update branch description httphgmozillaorgreleases,Server Operations,MOZILLA.ORG_GRAVEYARD,0.33295458360710684
minor,normal,18,mail biff icon mail notification system tray cant maximizedminimisedresized wait biff icon appear double note cant maximize mail,MailNews: Message Display,SEAMONKEY,0.36854741604638797
major,normal,36,thegomezlawfirmcom top frame extend browser right whitespace useragent rva identifier rva httpwwwthegomezlawfirmcom reason top frame extend way browser right leave whitespace right set body leftmargin topmargin mean table extend way leave right go follow url httpwwwthegomezlawfirmcom,English US,TECH_EVANGELISM_GRAVEYARD,0.2321046415500205
normal,major,74,fire text change event content hypertext accessible change useragent linux rvapre minefieldapre identifier linux rvapre minefieldapre add remove text entry one objectchildrenchangedadd event per character change event generate appropriate objecttextchanged event insertion deletion launch atpoke turn event log move entry within eg location search find name add bookmark dialog text box web type text backspace remove actual event similar one child change event objectchildrenchangedadd parent acoacteedentry child addition appropriate objecttextchanged event would objecttextchanged event,Disability Access APIs,CORE,0.24959275216214144
normal,critical,14,crash standalone msg crossfolder save search double message crossfolder save search crash fix upcoming,Backend,MAILNEWS_CORE,0.4386520992849325
normal,blocker,17,remove chmod permission directory bug contains fixup mistake make earlier release cycle remove fixup prior aurora uplift,Telemetry,TOOLKIT,0.29809621478059073
normal,major,36,xul app withlibxulsdk fail lack nsprconfig useragent linux rvbpre firefoxbpre identifier trunk configurein hardcoding depthnsprpubconfignsprconfig nsprcflags nsprlibs create look like nsprpubconfigure call anymore regression maybe several solution actually create nsprconfig tree withlibxulsdk ship nsprconfig sdk one,General,FIREFOX_BUILD_SYSTEM,0.24902596597219978
major,blocker,323,sync fails nserrorfailure nsijsondecode useragent macintosh intel mac rvbpre shiretokobpre ubiquity identifier sync change computer sync early attach log upgraded client upgrade weave account sync actual sync fail log sync work chromewindow info user string macintosh intel mac rvbpre shiretokobpre ubiquity chromewindow info weave version serviceutil trace set service password password user xxx serviceutil trace setting service encryption passphrase password user xxx servicemain debug log user xxx servicemain debug event weaveserviceverifyloginstart servicemain debug verify login user xxx netresource debug request httpsservicesmozillacomuserxxx netresource debug request successful servicemain debug event weaveserviceverifyloginsuccess servicemain debug event weaveserviceloginsuccess chromewindow info login successful chromelogin trace sync login servicemain debug event weaveservicesyncstart pubkeymanager trace import key httpsservicesmozillacomuserxxxkeyspubkey recordpubkey debug request httpsservicesmozillacomuserxxxkeyspubkey recordpubkey debug request successful privkeymanager trace import key httpsservicesmozillacomuserxxxkeysprivkey recordprivkey debug request httpsservicesmozillacomuserxxxkeysprivkey recordprivkey debug request successful servicemain debug refresh client list engineclients debug event weaveclientssyncstart engineclients debug ensure server crypto record recordmgr trace importing record httpsservicesmozillacomuserxxxcryptoclients recordcryptometa debug request httpsservicesmozillacomuserxxxcryptoclients recordcryptometa debug request successful engineclients info first sync upload item engineclients info outgo item prereconciliation engineclients debug download apply server change collection debug request httpsservicesmozillacomuserxxxclientsfullsortdepthindex collection debug request successful storeclientsstore debug save client list disk engineclients debug prepare outgoing record engineclients debug uploading record indexdepth record collection debug post request httpsservicesmozillacomuserxxxclients collection debug post request successful engineclients debug finish sync engineclients debug event weaveclientssyncsuccess servicemain debug sync engine bookmark servicemain debug event weaveservicebookmarksenginesyncstart enginebookmarks debug event weavebookmarkssyncstart enginebookmarks debug ensure server crypto record recordmgr trace importing record httpsservicesmozillacomuserxxxcryptobookmarks recordcryptometa debug request httpsservicesmozillacomuserxxxcryptobookmarks recordcryptometa debug request successful enginebookmarks info outgo item prereconciliation enginebookmarks debug download apply server change collection debug request httpsservicesmozillacomuserxxxbookmarksmodifiedfullsortdepthindex collection debug request successful enginebookmarks warn sync fail enginebookmarks debug event weavebookmarkssyncerror faulttolerance debug original exception component return failure code nserrorfailure nsijsondecode j frame fileusersxxxlibraryapplicationsupportfirefoxprofileshmunnrdefaultextensionsbcbbccebcefdmodulesresourcejs jsonfilterafterget async stack trace moduleenginesjs enginesync moduleservicejs weavesvcsyncengine modulewrapjs weavenotifywrapper moduleservicejs weavesvcsync moduleutiljs elnotify last callback create modulewrapjs weavenotifywrapper servicemain debug event weaveservicebookmarksenginesyncsuccess servicemain warn engine sync correctly servicemain debug event weaveservicesyncsuccess,General,CLOUD_SERVICES,0.2400814436777519
normal,trivial,15,custom event bubble useragent linux rvb identifier linux rvb unlike processor bubble custom event default,XForms,CORE_GRAVEYARD,0.3018224299186577
normal,major,73,katkaoscom form submit location register protocol error along blank useragent identifier rva example url log make info fine captcha number correct blank along popup dialog tell location register protocol cannot find anything form might error loss even begin fix site guess maybe somehow mistakenly implement sort protocol guess like ftp ftpfoocom visit wwwkatkaoscom fill login form submit actual blank popup error dialog proper form submission log site site provide error wrong login info,English US,TECH_EVANGELISM_GRAVEYARD,0.28315609612074494
